lag_intervals,corr,n,lag_minutes,lag_hours
-104.0,0.5065479020515469,12617.0,-1040.0,-17.333333333333332
-103.0,0.5063833147041765,12618.0,-1030.0,-17.166666666666668
-102.0,0.5059321694099288,12620.0,-1020.0,-17.0
-101.0,0.5051789764866492,12622.0,-1010.0,-16.833333333333332
-100.0,0.5042964176706654,12624.0,-1000.0,-16.666666666666668
-99.0,0.5030495075289111,12626.0,-990.0,-16.5
-98.0,0.5018440069087985,12628.0,-980.0,-16.333333333333332
-97.0,0.5013390545951655,12630.0,-970.0,-16.166666666666668
-96.0,0.49977586212523323,12632.0,-960.0,-16.0
-95.0,0.4976506969212356,12634.0,-950.0,-15.833333333333334
-94.0,0.4954478555177813,12636.0,-940.0,-15.666666666666666
-93.0,0.49308761104983784,12638.0,-930.0,-15.5
-92.0,0.4907347366748018,12640.0,-920.0,-15.333333333333334
-91.0,0.48703353384828446,12642.0,-910.0,-15.166666666666666
-90.0,0.4847801071615206,12644.0,-900.0,-15.0
-89.0,0.4822046177819844,12646.0,-890.0,-14.833333333333334
-88.0,0.48000515276021255,12648.0,-880.0,-14.666666666666666
-87.0,0.4774428285199562,12650.0,-870.0,-14.5
-86.0,0.4754520739553465,12653.0,-860.0,-14.333333333333334
-85.0,0.47336108448122943,12656.0,-850.0,-14.166666666666666
-84.0,0.471411229893357,12659.0,-840.0,-14.0
-83.0,0.46950582894263265,12662.0,-830.0,-13.833333333333334
-82.0,0.46756154883393614,12665.0,-820.0,-13.666666666666666
-81.0,0.46558944999426555,12668.0,-810.0,-13.5
-80.0,0.463797301484166,12671.0,-800.0,-13.333333333333334
-79.0,0.4619460195919761,12674.0,-790.0,-13.166666666666666
-78.0,0.45986211551941164,12677.0,-780.0,-13.0
-77.0,0.45829133592349375,12680.0,-770.0,-12.833333333333334
-76.0,0.4565513628411438,12683.0,-760.0,-12.666666666666666
-75.0,0.4547651624513236,12686.0,-750.0,-12.5
-74.0,0.45348517807335775,12689.0,-740.0,-12.333333333333334
-73.0,0.45250972357494357,12692.0,-730.0,-12.166666666666666
-72.0,0.4517104003825919,12695.0,-720.0,-12.0
-71.0,0.4504091123757783,12698.0,-710.0,-11.833333333333334
