lag_intervals,corr,n,lag_minutes,lag_hours
-63.0,-0.2597335834297759,12722.0,-630.0,-10.5
-62.0,-0.2593807870113201,12725.0,-620.0,-10.333333333333334
-61.0,-0.25906307113593524,12728.0,-610.0,-10.166666666666666
-60.0,-0.2595103334822623,12731.0,-600.0,-10.0
-59.0,-0.2598728593157716,12734.0,-590.0,-9.833333333333334
-58.0,-0.26008223815081,12737.0,-580.0,-9.666666666666666
-57.0,-0.2601629610029519,12740.0,-570.0,-9.5
-56.0,-0.2604591607079332,12743.0,-560.0,-9.333333333333334
-55.0,-0.26029635973506876,12746.0,-550.0,-9.166666666666666
-54.0,-0.26076462578839,12749.0,-540.0,-9.0
-53.0,-0.26127713529713514,12752.0,-530.0,-8.833333333333334
-52.0,-0.2615234015931709,12755.0,-520.0,-8.666666666666666
-51.0,-0.2605064246318229,12758.0,-510.0,-8.5
-50.0,-0.2595823276607262,12761.0,-500.0,-8.333333333333334
-49.0,-0.25879447550150037,12765.0,-490.0,-8.166666666666666
-48.0,-0.25933242490518027,12769.0,-480.0,-8.0
-47.0,-0.25940533964374607,12773.0,-470.0,-7.833333333333333
-46.0,-0.2588522610771316,12777.0,-460.0,-7.666666666666667
-45.0,-0.2587533292420115,12781.0,-450.0,-7.5
-44.0,-0.2586200457368387,12785.0,-440.0,-7.333333333333333
-43.0,-0.25842116181161207,12789.0,-430.0,-7.166666666666667
-42.0,-0.25779679076452483,12793.0,-420.0,-7.0
-41.0,-0.25672631809683744,12797.0,-410.0,-6.833333333333333
-40.0,-0.2558695605765485,12801.0,-400.0,-6.666666666666667
-39.0,-0.25502111740235334,12805.0,-390.0,-6.5
-38.0,-0.2550521000519595,12809.0,-380.0,-6.333333333333333
-37.0,-0.254966508672983,12813.0,-370.0,-6.166666666666667
-36.0,-0.25471594413574944,12817.0,-360.0,-6.0
-35.0,-0.2548716588584243,12821.0,-350.0,-5.833333333333333
-34.0,-0.2546871846093505,12825.0,-340.0,-5.666666666666667
-33.0,-0.25489262389428397,12829.0,-330.0,-5.5
